Order_ID,Date,Customer_ID,Customer_Segment,Region,Category,Product,Quantity,Unit_Price,Total_Sales,Discount_Percent,Discount_Amount,Final_Price,Payment_Method
ORD4282,2023-02-07,CUST1196,Premium,Bandung,Electronics,Tablet,4,159.31,637.24,10,63.72,573.52,Credit Card
ORD1211,2023-02-07,CUST2056,Premium,Surabaya,Home & Living,Blender,3,37.05,111.15,5,5.56,105.59,Bank Transfer
ORD1819,2023-02-07,CUST2437,VIP,Medan,Clothing,Dress,1,103.27,103.27,20,20.65,82.62,Credit Card
ORD1181,2023-02-08,CUST2039,Premium,Jakarta,Electronics,Tablet,1,1255.96,1255.96,0,0.0,1255.96,E-Wallet
ORD4161,2023-02-08,CUST1038,Regular,Jakarta,Books,Magazine,1,21.9,21.9,0,0.0,21.9,Debit Card
ORD4910,2023-02-08,CUST2321,Regular,Medan,Electronics,Smartwatch,1,485.89,485.89,0,0.0,485.89,Bank Transfer
ORD4438,2023-02-08,CUST2080,Regular,Makassar,Clothing,Dress,6,121.69,730.14,0,0.0,730.14,Bank Transfer
ORD5117,2023-02-08,CUST1698,Regular,Medan,Books,Magazine,2,47.54,95.08,0,0.0,95.08,E-Wallet
ORD5096,2023-02-09,CUST1955,Premium,Medan,Books,Magazine,1,18.42,18.42,0,0.0,18.42,Bank Transfer
ORD1052,2023-02-09,CUST2048,Premium,Makassar,Electronics,Headphones,6,680.12,4080.72,5,204.04,3876.68,E-Wallet
ORD1540,2023-02-10,CUST2173,Premium,Makassar,Clothing,Jacket,7,95.58,669.06,10,66.91,602.15,Debit Card
ORD3155,2023-02-10,CUST2144,Regular,Surabaya,Books,Fiction Novel,1,26.27,26.27,0,0.0,26.27,Bank Transfer
ORD1700,2023-02-10,CUST1711,Regular,Medan,Clothing,Sneakers,2,56.17,112.34,0,0.0,112.34,Credit Card
ORD2391,2023-02-10,CUST1617,Regular,Medan,Home & Living,Cookware Set,1,29.47,29.47,0,0.0,29.47,Bank Transfer
ORD1574,2023-02-10,CUST1540,Premium,Semarang,Home & Living,Coffee Maker,4,218.53,874.12,5,43.71,830.41,Bank Transfer
ORD2630,2023-02-10,CUST1872,Premium,Jakarta,Electronics,Smartwatch,3,717.36,2152.08,10,215.21,1936.87,Debit Card
ORD4790,2023-02-10,CUST1553,Regular,Medan,Electronics,Smartwatch,1,1137.07,1137.07,0,0.0,1137.07,E-Wallet
ORD1825,2023-02-11,CUST1998,Premium,Makassar,Clothing,T-Shirt,6,121.79,730.74,0,0.0,730.74,Credit Card
ORD4020,2023-02-11,CUST1484,Regular,Semarang,Books,Magazine,1,43.65,43.65,0,0.0,43.65,Credit Card
ORD3821,2023-02-12,CUST1246,Regular,Makassar,Sports,Bicycle,1,709.99,709.99,0,0.0,709.99,Credit Card
ORD2501,2023-02-12,CUST1724,VIP,Makassar,Sports,Sports Bottle,2,197.8,395.6,15,59.34,336.26,Credit Card
ORD2988,2023-02-12,CUST2407,Regular,Semarang,Electronics,Tablet,2,205.82,411.64,0,0.0,411.64,E-Wallet
ORD1081,2023-02-12,CUST1026,Regular,Bandung,Home & Living,Lamp,2,142.8,285.6,0,0.0,285.6,E-Wallet
ORD2336,2023-02-13,CUST1216,Premium,Surabaya,Sports,Sports Bottle,1,64.51,64.51,10,6.45,58.06,Credit Card
ORD3779,2023-02-13,CUST1252,Premium,Bandung,Sports,Yoga Mat,1,558.27,558.27,0,0.0,558.27,Bank Transfer
ORD4867,2023-02-13,CUST1154,Regular,Surabaya,Clothing,Backpack,3,94.66,283.98,0,0.0,283.98,Credit Card
ORD3780,2023-02-13,CUST1424,Regular,Surabaya,Home & Living,Vacuum Cleaner,1,41.77,41.77,0,0.0,41.77,E-Wallet
ORD4123,2023-02-14,CUST1294,Premium,Jakarta,Sports,Yoga Mat,2,790.98,1581.96,0,0.0,1581.96,E-Wallet
ORD4128,2023-02-14,CUST1675,Regular,Semarang,Home & Living,Vacuum Cleaner,7,230.47,1613.29,0,0.0,1613.29,Credit Card
ORD1833,2023-02-14,CUST1994,Regular,Semarang,Electronics,Camera,1,126.06,126.06,0,0.0,126.06,E-Wallet
ORD2956,2023-02-14,CUST1911,Regular,Makassar,Home & Living,Blender,3,86.44,259.32,0,0.0,259.32,Debit Card
ORD4723,2023-02-14,CUST1735,Regular,Surabaya,Home & Living,Lamp,1,32.89,32.89,0,0.0,32.89,Debit Card
ORD3680,2023-02-14,CUST2316,Premium,Surabaya,Home & Living,Lamp,1,171.97,171.97,0,0.0,171.97,Credit Card
ORD2292,2023-02-14,CUST1028,Regular,Bandung,Clothing,Jeans,2,118.97,237.94,0,0.0,237.94,E-Wallet
ORD3837,2023-02-14,CUST2281,Premium,Makassar,Electronics,Smartwatch,1,878.36,878.36,0,0.0,878.36,Debit Card
ORD4590,2023-02-14,CUST2113,Regular,Makassar,Home & Living,Coffee Maker,7,128.71,900.97,0,0.0,900.97,Credit Card
ORD1547,2023-02-14,CUST2102,Regular,Semarang,Home & Living,Cookware Set,3,77.94,233.82,0,0.0,233.82,Credit Card
ORD1724,2023-02-14,CUST1367,Premium,Makassar,Clothing,Jacket,2,91.34,182.68,0,0.0,182.68,Bank Transfer
ORD4884,2023-02-15,CUST1057,VIP,Semarang,Electronics,Headphones,5,676.81,3384.05,15,507.61,2876.44,E-Wallet
ORD1968,2023-02-15,CUST1540,Premium,Bandung,Clothing,Dress,2,132.68,265.36,5,13.27,252.09,Credit Card
ORD1043,2023-02-15,CUST2130,VIP,Makassar,Electronics,Tablet,5,1168.12,5840.6,10,584.06,5256.54,E-Wallet
ORD3126,2023-02-15,CUST2003,Premium,Surabaya,Books,Magazine,3,21.08,63.24,10,6.32,56.92,E-Wallet
ORD1843,2023-02-15,CUST1982,Regular,Semarang,Electronics,Smartwatch,7,1113.54,7794.78,0,0.0,7794.78,Debit Card
ORD3304,2023-02-15,CUST2166,Premium,Makassar,Home & Living,Lamp,6,159.46,956.76,10,95.68,861.08,Debit Card
ORD4939,2023-02-16,CUST2141,Regular,Semarang,Home & Living,Cookware Set,2,34.68,69.36,0,0.0,69.36,Cash
ORD4653,2023-02-16,CUST1966,VIP,Bandung,Clothing,Backpack,1,116.17,116.17,20,23.23,92.94,Debit Card
ORD3463,2023-02-16,CUST1259,Regular,Surabaya,Home & Living,Bedding Set,2,239.36,478.72,0,0.0,478.72,E-Wallet
ORD3926,2023-02-16,CUST1773,Regular,Surabaya,Books,Self-Help Book,4,27.14,108.56,0,0.0,108.56,E-Wallet
ORD3609,2023-02-16,CUST1775,Premium,Bandung,Clothing,T-Shirt,1,94.12,94.12,5,4.71,89.41,Debit Card
ORD2545,2023-02-16,CUST2281,Premium,Semarang,Home & Living,Bedding Set,2,137.7,275.4,10,27.54,247.86,Credit Card
ORD1006,2023-02-16,CUST2302,Premium,Surabaya,Clothing,Jacket,1,148.0,148.0,5,7.4,140.6,Credit Card
ORD1990,2023-02-16,CUST2373,Regular,Bandung,Electronics,Smartwatch,4,1321.3,5285.2,0,0.0,5285.2,E-Wallet
ORD3651,2023-02-17,CUST1034,VIP,Jakarta,Clothing,Sneakers,1,54.96,54.96,20,10.99,43.97,Bank Transfer
ORD5157,2023-02-17,CUST1564,Regular,Makassar,Home & Living,Lamp,4,107.03,428.12,0,0.0,428.12,Debit Card
ORD4286,2023-02-17,CUST2180,Regular,Bandung,Electronics,Laptop,1,1149.34,1149.34,0,0.0,1149.34,Credit Card
ORD3516,2023-02-17,CUST1758,Premium,Surabaya,Clothing,Jeans,1,71.58,71.58,10,7.16,64.42,Credit Card
ORD1397,2023-02-17,CUST1073,Regular,Surabaya,Books,Cookbook,2,25.32,50.64,0,0.0,50.64,Cash
ORD3995,2023-02-17,CUST1657,Regular,Surabaya,Books,Fiction Novel,5,47.27,236.35,0,0.0,236.35,E-Wallet
ORD2028,2023-02-18,CUST1484,Regular,Makassar,Electronics,Smartwatch,1,482.04,482.04,0,0.0,482.04,Debit Card
ORD4981,2023-02-18,CUST1142,Premium,Makassar,Books,Self-Help Book,4,14.0,56.0,5,2.8,53.2,Debit Card
ORD2394,2023-02-18,CUST1349,Premium,Bandung,Electronics,Smartphone,1,202.45,202.45,10,20.25,182.2,Debit Card
ORD3397,2023-02-18,CUST2257,Premium,Makassar,Home & Living,Bedding Set,1,299.63,299.63,10,29.96,269.67,Bank Transfer
ORD3643,2023-02-18,CUST1372,VIP,Semarang,Clothing,Jeans,3,125.03,375.09,15,56.26,318.83,Debit Card
ORD4897,2023-02-18,CUST1601,Regular,Makassar,Clothing,Jacket,4,140.29,561.16,0,0.0,561.16,Credit Card
ORD1624,2023-02-18,CUST2290,Regular,Jakarta,Books,Fiction Novel,2,37.62,75.24,0,0.0,75.24,Credit Card
ORD2931,2023-02-18,CUST1336,Regular,Bandung,Home & Living,Vacuum Cleaner,2,49.31,98.62,0,0.0,98.62,Debit Card
ORD4708,2023-02-18,CUST1641,Regular,Semarang,Sports,Sports Bottle,1,337.67,337.67,0,0.0,337.67,E-Wallet
ORD1927,2023-02-18,CUST2185,Premium,Surabaya,Home & Living,Lamp,2,135.56,271.12,0,0.0,271.12,E-Wallet
ORD4432,2023-02-19,CUST1586,Premium,Semarang,Clothing,Sneakers,3,114.06,342.18,10,34.22,307.96,E-Wallet
ORD3413,2023-02-19,CUST2053,Regular,Makassar,Books,Biography,1,24.01,24.01,0,0.0,24.01,Cash
ORD3215,2023-02-19,CUST2243,Premium,Semarang,Electronics,Smartwatch,1,815.33,815.33,0,0.0,815.33,Credit Card
ORD3497,2023-02-19,CUST1025,Premium,Makassar,Electronics,Smartwatch,5,467.38,2336.9,5,116.85,2220.05,E-Wallet
ORD4819,2023-02-20,CUST2375,Regular,Semarang,Home & Living,Coffee Maker,2,162.78,325.56,0,0.0,325.56,Credit Card
ORD1718,2023-02-20,CUST1866,Premium,Bandung,Clothing,Jacket,1,74.34,74.34,5,3.72,70.62,Debit Card
ORD1957,2023-02-20,CUST1349,Regular,Bandung,Books,Biography,1,27.16,27.16,0,0.0,27.16,Cash
ORD3591,2023-02-20,CUST1502,Premium,Makassar,Books,Business Book,4,43.32,173.28,5,8.66,164.62,Bank Transfer
ORD4177,2023-02-20,CUST2179,Regular,Makassar,Books,Magazine,5,13.08,65.4,0,0.0,65.4,E-Wallet
ORD1687,2023-02-20,CUST1268,Regular,Medan,Sports,Bicycle,1,224.8,224.8,0,0.0,224.8,E-Wallet
ORD2388,2023-02-20,CUST1351,Regular,Bandung,Books,Self-Help Book,8,11.87,94.96,0,0.0,94.96,Credit Card
ORD2430,2023-02-21,CUST2149,Premium,Bandung,Home & Living,Blender,2,121.31,242.62,10,24.26,218.36,E-Wallet
ORD4522,2023-02-22,CUST1958,Premium,Semarang,Books,Business Book,1,21.21,21.21,10,2.12,19.09,Credit Card
ORD3027,2023-02-22,CUST1075,Premium,Medan,Sports,Tennis Racket,8,116.17,929.36,5,46.47,882.89,E-Wallet
ORD3037,2023-02-22,CUST1458,Regular,Bandung,Sports,Running Shoes,1,645.31,645.31,0,0.0,645.31,Credit Card
ORD1999,2023-02-22,CUST2016,Regular,Makassar,Home & Living,Coffee Maker,2,53.23,106.46,0,0.0,106.46,Debit Card
ORD3760,2023-02-23,CUST2220,Premium,Jakarta,Sports,Tennis Racket,1,468.59,468.59,0,0.0,468.59,Credit Card
ORD4923,2023-02-23,CUST1699,Premium,Makassar,Home & Living,Blender,1,66.89,66.89,10,6.69,60.2,Credit Card
ORD2857,2023-02-23,CUST2345,VIP,Medan,Clothing,Backpack,2,56.4,112.8,15,16.92,95.88,Credit Card
ORD4704,2023-02-23,CUST1968,Regular,Surabaya,Sports,Sports Bottle,6,740.52,4443.12,0,0.0,4443.12,Debit Card
ORD2211,2023-02-23,CUST1828,Regular,Semarang,Electronics,Headphones,2,992.64,1985.28,0,0.0,1985.28,Credit Card
ORD1150,2023-02-23,CUST1742,Premium,Jakarta,Clothing,Backpack,5,71.83,359.15,5,17.96,341.19,Debit Card
ORD4262,2023-02-23,CUST2163,Premium,Medan,Electronics,Headphones,2,606.41,1212.82,5,60.64,1152.18,Credit Card
ORD2053,2023-02-23,CUST2034,Regular,Semarang,Clothing,Jeans,4,116.54,466.16,0,0.0,466.16,Debit Card
ORD4658,2023-02-23,CUST1174,Regular,Bandung,Books,Business Book,2,22.92,45.84,0,0.0,45.84,E-Wallet
ORD1964,2023-02-23,CUST2226,VIP,Bandung,Home & Living,Blender,1,154.51,154.51,20,30.9,123.61,Cash
ORD5035,2023-02-23,CUST1546,Regular,Makassar,Clothing,Jacket,9,92.91,836.19,0,0.0,836.19,E-Wallet
ORD2396,2023-02-23,CUST2255,Regular,Bandung,Home & Living,Coffee Maker,2,55.47,110.94,0,0.0,110.94,Debit Card
ORD3140,2023-02-24,CUST2042,Premium,Surabaya,Sports,Dumbbells,4,440.44,1761.76,0,0.0,1761.76,Bank Transfer
ORD3526,2023-02-24,CUST1364,Premium,Makassar,Electronics,Headphones,1,250.25,250.25,0,0.0,250.25,Credit Card
ORD5216,2023-02-24,CUST1240,Regular,Jakarta,Home & Living,Lamp,1,238.14,238.14,0,0.0,238.14,E-Wallet
ORD5132,2023-02-24,CUST1314,Regular,Semarang,Books,Fiction Novel,3,15.69,47.07,0,0.0,47.07,E-Wallet
ORD3314,2023-02-24,CUST1825,Regular,Makassar,Electronics,Headphones,10,1168.5,11685.0,0,0.0,11685.0,Credit Card
ORD3403,2023-02-24,CUST1359,Regular,Medan,Electronics,Camera,1,1401.28,1401.28,0,0.0,1401.28,Credit Card
ORD1684,2023-02-25,CUST2430,Regular,Semarang,Home & Living,Lamp,6,36.33,217.98,0,0.0,217.98,Debit Card
ORD2157,2023-02-25,CUST1376,Premium,Surabaya,Clothing,Backpack,5,109.0,545.0,5,27.25,517.75,Debit Card
ORD1794,2023-02-25,CUST2091,Regular,Medan,Home & Living,Coffee Maker,1,39.44,39.44,0,0.0,39.44,Debit Card
ORD5124,2023-02-25,CUST1912,Regular,Bandung,Home & Living,Vacuum Cleaner,4,195.62,782.48,0,0.0,782.48,Debit Card
ORD2319,2023-02-25,CUST2236,Regular,Bandung,Home & Living,Cookware Set,1,141.66,141.66,0,0.0,141.66,Credit Card
ORD1832,2023-02-25,CUST1929,Regular,Bandung,Home & Living,Vacuum Cleaner,1,82.64,82.64,0,0.0,82.64,Bank Transfer
ORD1281,2023-02-26,CUST2378,Regular,Medan,Books,Business Book,1,30.53,30.53,0,0.0,30.53,E-Wallet
ORD1170,2023-02-26,CUST1246,Premium,Surabaya,Electronics,Smartphone,3,487.06,1461.18,5,73.06,1388.12,Credit Card
ORD2446,2023-02-26,CUST2255,Premium,Surabaya,Electronics,Tablet,3,636.61,1909.83,10,190.98,1718.85,Credit Card
ORD2695,2023-02-26,CUST1415,VIP,Surabaya,Books,Cookbook,1,35.83,35.83,15,5.37,30.46,Credit Card
ORD2082,2023-02-26,CUST1107,Regular,Jakarta,Home & Living,Lamp,2,197.2,394.4,0,0.0,394.4,Credit Card
ORD4702,2023-02-26,CUST2243,Premium,Bandung,Clothing,Sneakers,1,23.78,23.78,0,0.0,23.78,Credit Card
ORD1938,2023-02-26,CUST2376,VIP,Jakarta,Electronics,Tablet,1,922.32,922.32,15,138.35,783.97,Bank Transfer
ORD1943,2023-02-27,CUST2399,Regular,Jakarta,Books,Biography,4,24.99,99.96,0,0.0,99.96,Debit Card
ORD1918,2023-02-27,CUST1583,Premium,Medan,Books,Cookbook,3,29.79,89.37,5,4.47,84.9,E-Wallet
ORD3741,2023-02-27,CUST1140,Premium,Surabaya,Electronics,Camera,1,411.25,411.25,0,0.0,411.25,Bank Transfer
ORD1033,2023-02-28,CUST1165,Regular,Semarang,Electronics,Headphones,6,741.34,4448.04,0,0.0,4448.04,Cash
ORD5162,2023-02-28,CUST1869,VIP,Jakarta,Sports,Running Shoes,2,644.53,1289.06,15,193.36,1095.7,Debit Card
ORD3981,2023-02-28,CUST2065,Premium,Semarang,Clothing,Jacket,1,78.08,78.08,5,3.9,74.18,Credit Card
ORD3931,2023-02-28,CUST2408,Regular,Bandung,Home & Living,Vacuum Cleaner,3,238.79,716.37,0,0.0,716.37,E-Wallet
ORD3965,2023-02-28,CUST2232,Regular,Medan,Books,Cookbook,3,40.05,120.15,0,0.0,120.15,Bank Transfer
ORD1600,2023-02-28,CUST2062,Regular,Jakarta,Clothing,Backpack,1,81.74,81.74,0,0.0,81.74,E-Wallet
ORD4795,2023-03-01,CUST1438,Regular,Semarang,Books,Business Book,3,15.31,45.93,0,0.0,45.93,E-Wallet
ORD2831,2023-03-01,CUST1152,Premium,Surabaya,Books,Biography,2,14.79,29.58,0,0.0,29.58,E-Wallet
ORD3653,2023-03-01,CUST1209,Premium,Bandung,Books,Magazine,1,26.54,26.54,10,2.65,23.89,Debit Card
ORD1465,2023-03-01,CUST1951,Premium,Bandung,Clothing,T-Shirt,1,76.62,76.62,5,3.83,72.79,Debit Card
ORD4958,2023-03-02,CUST1630,Regular,Bandung,Electronics,Laptop,1,891.38,891.38,0,0.0,891.38,Credit Card
ORD1506,2023-03-02,CUST1898,Regular,Semarang,Clothing,T-Shirt,5,71.16,355.8,0,0.0,355.8,E-Wallet
ORD2471,2023-03-02,CUST1128,Regular,Makassar,Clothing,Jeans,3,88.86,266.58,0,0.0,266.58,E-Wallet
ORD3099,2023-03-02,CUST1706,Regular,Medan,Books,Business Book,2,34.53,69.06,0,0.0,69.06,Debit Card
ORD3528,2023-03-02,CUST1270,VIP,Medan,Home & Living,Coffee Maker,1,101.29,101.29,20,20.26,81.03,Credit Card
ORD4707,2023-03-02,CUST1205,Regular,Medan,Home & Living,Vacuum Cleaner,1,27.82,27.82,0,0.0,27.82,E-Wallet
ORD3286,2023-03-02,CUST2003,Regular,Jakarta,Books,Magazine,8,10.32,82.56,0,0.0,82.56,Debit Card
ORD1103,2023-03-03,CUST2411,VIP,Semarang,Clothing,Jacket,2,95.33,190.66,15,28.6,162.06,Credit Card
ORD4679,2023-03-03,CUST1162,Regular,Makassar,Clothing,Jacket,1,93.96,93.96,0,0.0,93.96,Debit Card
ORD2088,2023-03-03,CUST2109,VIP,Semarang,Clothing,Jacket,10,93.91,939.1,15,140.87,798.23,Debit Card
ORD5300,2023-03-03,CUST2003,Regular,Bandung,Sports,Bicycle,1,303.33,303.33,0,0.0,303.33,E-Wallet
ORD4326,2023-03-03,CUST2375,Regular,Medan,Clothing,Jacket,4,41.66,166.64,0,0.0,166.64,Debit Card
ORD1788,2023-03-04,CUST2279,Premium,Jakarta,Books,Biography,2,16.76,33.52,5,1.68,31.84,Bank Transfer
ORD1420,2023-03-04,CUST2077,Regular,Medan,Electronics,Tablet,4,605.37,2421.48,0,0.0,2421.48,Bank Transfer
ORD2726,2023-03-04,CUST1323,Regular,Makassar,Sports,Dumbbells,2,695.75,1391.5,0,0.0,1391.5,E-Wallet
ORD2573,2023-03-04,CUST1463,Regular,Jakarta,Sports,Bicycle,4,483.67,1934.68,0,0.0,1934.68,E-Wallet
ORD3921,2023-03-04,CUST2314,Premium,Medan,Sports,Bicycle,3,115.55,346.65,10,34.66,311.99,Debit Card
ORD1293,2023-03-04,CUST1097,Premium,Surabaya,Sports,Tennis Racket,1,706.18,706.18,5,35.31,670.87,E-Wallet
ORD4751,2023-03-04,CUST2179,Regular,Jakarta,Electronics,Smartwatch,5,1187.21,5936.05,0,0.0,5936.05,E-Wallet
ORD1407,2023-03-05,CUST1805,Regular,Surabaya,Books,Magazine,1,48.57,48.57,0,0.0,48.57,Bank Transfer
ORD1279,2023-03-05,CUST2066,Regular,Semarang,Sports,Tennis Racket,4,177.68,710.72,0,0.0,710.72,Debit Card
ORD2342,2023-03-05,CUST2401,Regular,Surabaya,Home & Living,Bedding Set,5,294.1,1470.5,0,0.0,1470.5,Bank Transfer
ORD4089,2023-03-05,CUST1301,Premium,Semarang,Clothing,Dress,1,26.63,26.63,0,0.0,26.63,Cash
ORD3715,2023-03-06,CUST2220,Regular,Medan,Books,Biography,1,34.75,34.75,0,0.0,34.75,Credit Card
ORD1553,2023-03-06,CUST1594,Regular,Jakarta,Sports,Yoga Mat,2,566.69,1133.38,0,0.0,1133.38,Debit Card
ORD1816,2023-03-06,CUST1034,VIP,Semarang,Sports,Sports Bottle,2,260.03,520.06,15,78.01,442.05,Cash
ORD4261,2023-03-06,CUST1772,Regular,Bandung,Books,Cookbook,2,44.06,88.12,0,0.0,88.12,Debit Card
ORD2888,2023-03-06,CUST1479,Regular,Surabaya,Electronics,Smartwatch,3,586.51,1759.53,0,0.0,1759.53,Debit Card
ORD4552,2023-03-07,CUST2404,Regular,Semarang,Books,Business Book,2,44.29,88.58,0,0.0,88.58,Debit Card
ORD5041,2023-03-07,CUST2081,VIP,Medan,Books,Magazine,1,18.66,18.66,15,2.8,15.86,Credit Card
ORD2681,2023-03-07,CUST2191,Regular,Surabaya,Clothing,Sneakers,8,55.87,446.96,0,0.0,446.96,E-Wallet
ORD1907,2023-03-08,CUST1870,Premium,Semarang,Home & Living,Blender,1,118.12,118.12,5,5.91,112.21,Credit Card
ORD2960,2023-03-08,CUST1499,Regular,Makassar,Electronics,Tablet,1,1322.78,1322.78,0,0.0,1322.78,Debit Card
ORD3049,2023-03-08,CUST2017,Premium,Surabaya,Books,Biography,1,44.1,44.1,10,4.41,39.69,Debit Card
ORD1096,2023-03-08,CUST2153,Premium,Makassar,Books,Self-Help Book,2,12.96,25.92,0,0.0,25.92,Credit Card
ORD2104,2023-03-08,CUST1951,Premium,Makassar,Clothing,Sneakers,10,67.4,674.0,5,33.7,640.3,Debit Card
ORD2231,2023-03-09,CUST1463,Premium,Bandung,Home & Living,Cookware Set,1,49.47,49.47,0,0.0,49.47,Bank Transfer
ORD2148,2023-03-09,CUST1618,Regular,Jakarta,Home & Living,Cookware Set,4,196.58,786.32,0,0.0,786.32,Credit Card
ORD3040,2023-03-09,CUST1063,Regular,Medan,Home & Living,Coffee Maker,4,144.8,579.2,0,0.0,579.2,Debit Card
ORD2973,2023-03-09,CUST1806,Premium,Surabaya,Sports,Yoga Mat,2,569.49,1138.98,0,0.0,1138.98,Debit Card
ORD3308,2023-03-10,CUST1192,Regular,Makassar,Home & Living,Blender,1,287.38,287.38,0,0.0,287.38,Bank Transfer
ORD3081,2023-03-10,CUST1660,Regular,Medan,Clothing,Backpack,1,141.06,141.06,0,0.0,141.06,Debit Card
ORD3014,2023-03-10,CUST1809,Regular,Medan,Books,Business Book,2,10.02,20.04,0,0.0,20.04,Debit Card
ORD3425,2023-03-10,CUST1737,Regular,Bandung,Books,Cookbook,5,49.56,247.8,0,0.0,247.8,Bank Transfer
ORD4689,2023-03-10,CUST1067,Premium,Surabaya,Home & Living,Coffee Maker,1,122.5,122.5,10,12.25,110.25,Debit Card
ORD3992,2023-03-10,CUST1173,Premium,Jakarta,Books,Cookbook,2,35.88,71.76,10,7.18,64.58,Credit Card
ORD3592,2023-03-10,CUST1484,Premium,Medan,Electronics,Headphones,2,130.36,260.72,5,13.04,247.68,Credit Card
ORD2572,2023-03-10,CUST1194,Premium,Surabaya,Electronics,Tablet,3,1067.12,3201.36,10,320.14,2881.22,Debit Card
ORD2824,2023-03-11,CUST1085,Premium,Medan,Clothing,Dress,3,98.07,294.21,5,14.71,279.5,E-Wallet
ORD2275,2023-03-11,CUST2427,Premium,Semarang,Books,Self-Help Book,1,30.95,30.95,0,0.0,30.95,E-Wallet
ORD1800,2023-03-11,CUST1581,Premium,Jakarta,Electronics,Smartwatch,3,191.66,574.98,5,28.75,546.23,Credit Card
ORD3347,2023-03-11,CUST1511,Premium,Makassar,Sports,Sports Bottle,1,689.18,689.18,10,68.92,620.26,Credit Card
ORD3024,2023-03-11,CUST1299,Regular,Semarang,Home & Living,Vacuum Cleaner,2,78.21,156.42,0,0.0,156.42,Cash
ORD1707,2023-03-11,CUST1299,Regular,Jakarta,Sports,Tennis Racket,4,759.91,3039.64,0,0.0,3039.64,Bank Transfer
ORD3647,2023-03-11,CUST1897,Regular,Medan,Electronics,Camera,2,1356.31,2712.62,0,0.0,2712.62,Bank Transfer
ORD1911,2023-03-11,CUST1313,Regular,Surabaya,Books,Magazine,1,11.07,11.07,0,0.0,11.07,E-Wallet
ORD1542,2023-03-11,CUST1437,Regular,Semarang,Sports,Dumbbells,1,344.43,344.43,0,0.0,344.43,Debit Card
ORD1733,2023-03-11,CUST1563,Regular,Medan,Books,Biography,2,12.6,25.2,0,0.0,25.2,E-Wallet
ORD5040,2023-03-11,CUST1151,Premium,Bandung,Sports,Sports Bottle,5,656.58,3282.9,5,164.15,3118.75,E-Wallet
ORD5175,2023-03-12,CUST2191,VIP,Semarang,Clothing,Jacket,10,15.58,155.8,10,15.58,140.22,E-Wallet
ORD4244,2023-03-12,CUST1797,Regular,Bandung,Sports,Running Shoes,3,508.93,1526.79,0,0.0,1526.79,E-Wallet
ORD1337,2023-03-12,CUST1316,Regular,Makassar,Books,Magazine,3,29.97,89.91,0,0.0,89.91,Credit Card
ORD2019,2023-03-13,CUST1076,Regular,Surabaya,Electronics,Tablet,1,506.47,506.47,0,0.0,506.47,Debit Card
ORD4855,2023-03-13,CUST2223,VIP,Surabaya,Electronics,Laptop,1,1422.21,1422.21,10,142.22,1279.99,Credit Card
ORD4031,2023-03-13,CUST2189,Premium,Makassar,Books,Business Book,2,33.12,66.24,0,0.0,66.24,Debit Card
ORD1116,2023-03-13,CUST1612,Regular,Semarang,Home & Living,Bedding Set,4,118.47,473.88,0,0.0,473.88,Credit Card
ORD3817,2023-03-13,CUST1953,Regular,Semarang,Sports,Running Shoes,1,173.34,173.34,0,0.0,173.34,Credit Card
ORD1377,2023-03-14,CUST1613,Regular,Jakarta,Clothing,Dress,1,27.06,27.06,0,0.0,27.06,Debit Card
ORD1024,2023-03-14,CUST2170,Regular,Medan,Sports,Dumbbells,2,237.21,474.42,0,0.0,474.42,Credit Card
ORD3601,2023-03-14,CUST1151,Premium,Surabaya,Sports,Sports Bottle,1,406.98,406.98,0,0.0,406.98,Credit Card
ORD2206,2023-03-15,CUST1807,VIP,Makassar,Sports,Sports Bottle,3,240.77,722.31,20,144.46,577.85,Bank Transfer
ORD2944,2023-03-15,CUST1826,Regular,Jakarta,Electronics,Tablet,4,706.27,2825.08,0,0.0,2825.08,Debit Card
ORD1008,2023-03-15,CUST1553,Regular,Makassar,Sports,Sports Bottle,2,153.49,306.98,0,0.0,306.98,Debit Card
ORD4756,2023-03-15,CUST1818,Regular,Surabaya,Home & Living,Blender,1,145.62,145.62,0,0.0,145.62,Bank Transfer
ORD4994,2023-03-15,CUST1635,Premium,Surabaya,Books,Self-Help Book,2,47.99,95.98,5,4.8,91.18,E-Wallet
ORD4564,2023-03-15,CUST2118,Regular,Surabaya,Electronics,Tablet,2,195.19,390.38,0,0.0,390.38,Credit Card
ORD1430,2023-03-16,CUST1661,Regular,Medan,Home & Living,Cookware Set,1,284.03,284.03,0,0.0,284.03,Debit Card
ORD3134,2023-03-16,CUST2066,Premium,Surabaya,Clothing,Dress,3,29.64,88.92,0,0.0,88.92,Credit Card
ORD2136,2023-03-16,CUST1514,Premium,Medan,Books,Self-Help Book,4,23.75,95.0,5,4.75,90.25,Credit Card
ORD4403,2023-03-16,CUST1779,Regular,Bandung,Clothing,Jeans,1,50.05,50.05,0,0.0,50.05,E-Wallet
ORD3216,2023-03-16,CUST2193,Premium,Surabaya,Home & Living,Coffee Maker,4,149.61,598.44,10,59.84,538.6,Credit Card
ORD2384,2023-03-16,CUST2410,Premium,Surabaya,Clothing,Backpack,3,65.17,195.51,0,0.0,195.51,Credit Card
ORD3635,2023-03-16,CUST1391,Premium,Jakarta,Clothing,Sneakers,3,89.35,268.05,5,13.4,254.65,Bank Transfer
